0,9.0324,9.0299,2.929687e-07,543.34,15077.18
200,7.7233,7.6984,5.888672e-05,438.92,18663.96
400,5.8664,5.8505,1.174805e-04,428.29,19127.36
600,4.7043,4.6783,1.760742e-04,426.78,19195.12
800,3.7440,4.0930,2.346680e-04,426.14,19223.83
1000,3.5231,3.8066,2.932617e-04,426.26,19218.41
1200,3.6900,3.5297,2.999623e-04,426.17,19222.17
1400,3.5989,3.3656,2.998279e-04,425.91,19234.31
1600,2.9857,3.2253,2.995962e-04,426.46,19209.16
1800,2.8673,3.1494,2.992674e-04,425.02,19274.44
2000,3.2064,3.0683,2.988417e-04,425.39,19257.42
2200,2.4836,3.0207,2.983194e-04,426.13,19223.99
2400,3.1576,2.9212,2.977010e-04,425.82,19238.18
2600,3.0804,2.8772,2.969868e-04,426.02,19229.12
2800,2.2686,2.8602,2.961773e-04,426.22,19220.16
3000,2.5210,2.7757,2.952732e-04,426.15,19223.48
3200,2.4450,2.7586,2.942751e-04,432.97,18920.33
3400,2.8974,2.7103,2.931837e-04,444.73,18420.17
3600,2.8915,2.6966,2.919999e-04,444.88,18414.04
3800,2.8967,2.6502,2.907243e-04,444.99,18409.26
4000,2.3395,2.6432,2.893581e-04,444.90,18413.26
4200,2.8429,2.6043,2.879021e-04,445.49,18388.93
4400,2.0710,2.6057,2.863575e-04,444.77,18418.48
4600,2.2853,2.5832,2.847253e-04,445.09,18405.28
4800,2.1974,2.5542,2.830067e-04,448.72,18256.29
5000,2.6923,2.5455,2.812029e-04,447.49,18306.43
5200,2.1829,2.5437,2.793153e-04,446.42,18350.28
5400,2.7026,2.4964,2.773453e-04,446.67,18340.00
5600,2.6573,2.4825,2.752941e-04,446.75,18337.04
5800,2.6132,2.4653,2.731634e-04,446.59,18343.34
6000,2.4304,2.4568,2.709546e-04,445.32,18395.61
6200,2.0452,2.4725,2.686694e-04,445.30,18396.74
6400,2.5214,2.4372,2.663093e-04,444.90,18413.10
6600,2.0446,2.4456,2.638762e-04,446.13,18362.24
6800,2.5207,2.4051,2.613717e-04,445.88,18372.60
7000,2.0483,2.4104,2.587977e-04,446.55,18345.12
7200,1.9102,2.4117,2.561560e-04,446.60,18343.00
7400,1.8203,2.4017,2.534485e-04,444.92,18412.41
7600,1.8806,2.3868,2.506773e-04,444.95,18410.88
7800,2.4576,2.3649,2.478441e-04,445.14,18403.23
8000,2.1432,2.3643,2.449512e-04,447.61,18301.73
8200,2.1121,2.3431,2.420007e-04,445.56,18385.71
8400,2.0698,2.3475,2.389945e-04,444.88,18414.08
8600,1.8520,2.3395,2.359350e-04,446.57,18344.38
8800,2.1649,2.3361,2.328243e-04,445.51,18387.94
9000,1.8482,2.3580,2.296646e-04,444.90,18413.23
9200,1.9209,2.3249,2.264583e-04,444.63,18424.33
9400,1.7622,2.3143,2.232076e-04,444.67,18422.60
9600,1.9736,2.3081,2.199150e-04,444.90,18413.16
9800,2.5254,2.3054,2.165827e-04,445.24,18398.88
10000,1.9771,2.3019,2.132132e-04,444.96,18410.55
10200,1.9690,2.3196,2.098089e-04,444.89,18413.45
10400,2.0922,2.2816,2.063722e-04,445.34,18394.86
10600,1.8454,2.2933,2.029058e-04,444.81,18417.02
10800,1.8579,2.2855,1.994119e-04,444.64,18423.78
11000,1.7664,2.2688,1.958933e-04,444.94,18411.40
11200,1.8881,2.2769,1.923523e-04,442.51,18512.55
11400,2.0109,2.2629,1.887916e-04,426.44,19210.09
11600,2.4389,2.2592,1.852138e-04,426.56,19204.98
11800,2.2101,2.2667,1.816213e-04,427.42,19166.03
12000,1.9369,2.2696,1.780169e-04,426.29,19216.87
12200,1.8620,2.2530,1.744031e-04,426.41,19211.73
12400,2.4348,2.2484,1.707824e-04,427.33,19170.10
12600,2.4239,2.2398,1.671577e-04,426.28,19217.39
12800,2.3823,2.2428,1.635313e-04,426.15,19223.42
13000,2.3781,2.2355,1.599060e-04,426.64,19201.19
13200,2.0023,2.2341,1.562844e-04,425.93,19233.21
13400,2.0071,2.2454,1.526691e-04,425.58,19249.10
13600,2.0252,2.2427,1.490627e-04,426.30,19216.39
13800,2.0028,2.2272,1.454678e-04,425.99,19230.32
14000,2.2296,2.2264,1.418869e-04,426.27,19217.75
14200,1.9453,2.2201,1.383228e-04,425.18,19267.26
14400,1.8436,2.2318,1.347779e-04,426.67,19200.02
14600,1.6660,2.2174,1.312548e-04,436.19,18780.60
14800,1.7861,2.2106,1.277560e-04,444.96,18410.54
15000,1.7908,2.2230,1.242842e-04,444.95,18411.02
15200,2.4489,2.1967,1.208417e-04,444.94,18411.64
15400,1.9439,2.2014,1.174310e-04,445.06,18406.35
15600,1.7520,2.1985,1.140547e-04,445.03,18407.76
15800,2.1925,2.1952,1.107152e-04,444.87,18414.51
16000,1.8827,2.1949,1.074148e-04,444.83,18416.19
16200,1.7094,2.1924,1.041560e-04,444.93,18411.71
16400,1.7147,2.1960,1.009411e-04,445.34,18395.08
